L,mc,T,Jhash,observable,parameter,value
32,159,0.900000,6ecf6a6a,"Correlation",184,0.637204
32,159,0.900000,6ecf6a6a,"Correlation",212,0.627000
32,159,0.900000,6ecf6a6a,"Correlation",244,0.616879
32,159,0.900000,6ecf6a6a,"Correlation",281,0.603803
32,159,0.900000,6ecf6a6a,"Correlation",323,0.593703
32,159,0.900000,6ecf6a6a,"Correlation",372,0.586225
32,159,0.900000,6ecf6a6a,"Correlation",429,0.572539
32,159,0.900000,6ecf6a6a,"Correlation",494,0.558745
32,159,0.900000,6ecf6a6a,"Correlation",568,0.545218
32,159,0.900000,6ecf6a6a,"Correlation",655,0.533183
32,159,0.900000,6ecf6a6a,"Correlation",754,0.521086
32,159,0.900000,6ecf6a6a,"Correlation",868,0.508568
32,159,0.900000,6ecf6a6a,"Correlation",1000,0.498175
32,184,0.900000,6ecf6a6a,"Correlation",1,0.835432
32,184,0.900000,6ecf6a6a,"Correlation",2,0.830581
32,184,0.900000,6ecf6a6a,"Correlation",3,0.813831
32,184,0.900000,6ecf6a6a,"Correlation",4,0.822074
32,184,0.900000,6ecf6a6a,"Correlation",5,0.799255
32,184,0.900000,6ecf6a6a,"Correlation",6,0.809832
32,184,0.900000,6ecf6a6a,"Correlation",7,0.788010
32,184,0.900000,6ecf6a6a,"Correlation",8,0.795727
32,184,0.900000,6ecf6a6a,"Correlation",9,0.785685
32,184,0.900000,6ecf6a6a,"Correlation",10,0.787095
32,184,0.900000,6ecf6a6a,"Correlation",12,0.785136
32,184,0.900000,6ecf6a6a,"Correlation",14,0.773548
32,184,0.900000,6ecf6a6a,"Correlation",16,0.769488
32,184,0.900000,6ecf6a6a,"Correlation",19,0.758841
32,184,0.900000,6ecf6a6a,"Correlation",22,0.755705
32,184,0.900000,6ecf6a6a,"Correlation",25,0.748913
32,184,0.900000,6ecf6a6a,"Correlation",29,0.743894
32,184,0.900000,6ecf6a6a,"Correlation",33,0.738787
32,184,0.900000,6ecf6a6a,"Correlation",39,0.732428
32,184,0.900000,6ecf6a6a,"Correlation",44,0.727809
32,184,0.900000,6ecf6a6a,"Correlation",51,0.718401
32,184,0.900000,6ecf6a6a,"Correlation",59,0.713286
32,184,0.900000,6ecf6a6a,"Correlation",68,0.705601
32,184,0.900000,6ecf6a6a,"Correlation",79,0.697533
32,184,0.900000,6ecf6a6a,"Correlation",91,0.688477
32,184,0.900000,6ecf6a6a,"Correlation",104,0.680804
32,184,0.900000,6ecf6a6a,"Correlation",120,0.673125
32,184,0.900000,6ecf6a6a,"Correlation",138,0.664405
32,184,0.900000,6ecf6a6a,"Correlation",159,0.655898
32,184,0.900000,6ecf6a6a,"Correlation",184,0.648028
32,184,0.900000,6ecf6a6a,"Correlation",212,0.637535
32,184,0.900000,6ecf6a6a,"Correlation",244,0.627418
32,184,0.900000,6ecf6a6a,"Correlation",281,0.615388
32,184,0.900000,6ecf6a6a,"Correlation",323,0.607759
32,184,0.900000,6ecf6a6a,"Correlation",372,0.596482
32,184,0.900000,6ecf6a6a,"Correlation",429,0.581220
32,184,0.900000,6ecf6a6a,"Correlation",494,0.568885
32,184,0.900000,6ecf6a6a,"Correlation",568,0.558361
32,184,0.900000,6ecf6a6a,"Correlation",655,0.544768
32,184,0.900000,6ecf6a6a,"Correlation",754,0.533532
32,184,0.900000,6ecf6a6a,"Correlation",868,0.521749
32,184,0.900000,6ecf6a6a,"Correlation",1000,0.510829
32,212,0.900000,6ecf6a6a,"Correlation",1,0.836359
32,212,0.900000,6ecf6a6a,"Correlation",2,0.831479
32,212,0.900000,6ecf6a6a,"Correlation",3,0.816738
32,212,0.900000,6ecf6a6a,"Correlation",4,0.822850
32,212,0.900000,6ecf6a6a,"Correlation",5,0.800421
32,212,0.900000,6ecf6a6a,"Correlation",6,0.812584
32,212,0.900000,6ecf6a6a,"Correlation",7,0.791870
32,212,0.900000,6ecf6a6a,"Correlation",8,0.800121
32,212,0.900000,6ecf6a6a,"Correlation",9,0.788696
32,212,0.900000,6ecf6a6a,"Correlation",10,0.791027
32,212,0.900000,6ecf6a6a,"Correlation",12,0.789086
32,212,0.900000,6ecf6a6a,"Correlation",14,0.779093
32,212,0.900000,6ecf6a6a,"Correlation",16,0.775074
32,212,0.900000,6ecf6a6a,"Correlation",19,0.763527
32,212,0.900000,6ecf6a6a,"Correlation",22,0.758934
32,212,0.900000,6ecf6a6a,"Correlation",25,0.751392
32,212,0.900000,6ecf6a6a,"Correlation",29,0.744338
32,212,0.900000,6ecf6a6a,"Correlation",33,0.741336
32,212,0.900000,6ecf6a6a,"Correlation",39,0.734177
32,212,0.900000,6ecf6a6a,"Correlation",44,0.730129
32,212,0.900000,6ecf6a6a,"Correlation",51,0.722703
32,212,0.900000,6ecf6a6a,"Correlation",59,0.717227
32,212,0.900000,6ecf6a6a,"Correlation",68,0.708807
32,212,0.900000,6ecf6a6a,"Correlation",79,0.701808
32,212,0.900000,6ecf6a6a,"Correlation",91,0.693310
32,212,0.900000,6ecf6a6a,"Correlation",104,0.686895
32,212,0.900000,6ecf6a6a,"Correlation",120,0.681202
32,212,0.900000,6ecf6a6a,"Correlation",138,0.672942
32,212,0.900000,6ecf6a6a,"Correlation",159,0.665109
32,212,0.900000,6ecf6a6a,"Correlation",184,0.651823
32,212,0.900000,6ecf6a6a,"Correlation",212,0.643087
32,212,0.900000,6ecf6a6a,"Correlation",244,0.633748
32,212,0.900000,6ecf6a6a,"Correlation",281,0.623721
32,212,0.900000,6ecf6a6a,"Correlation",323,0.613778
32,212,0.900000,6ecf6a6a,"Correlation",372,0.602780
32,212,0.900000,6ecf6a6a,"Correlation",429,0.590928
32,212,0.900000,6ecf6a6a,"Correlation",494,0.577087
32,212,0.900000,6ecf6a6a,"Correlation",568,0.565680
32,212,0.900000,6ecf6a6a,"Correlation",655,0.555243
32,212,0.900000,6ecf6a6a,"Correlation",754,0.540542
32,212,0.900000,6ecf6a6a,"Correlation",868,0.530910
32,212,0.900000,6ecf6a6a,"Correlation",1000,0.518494
32,244,0.900000,6ecf6a6a,"Correlation",1,0.836629
32,244,0.900000,6ecf6a6a,"Correlation",2,0.832874
32,244,0.900000,6ecf6a6a,"Correlation",3,0.817168
32,244,0.900000,6ecf6a6a,"Correlation",4,0.823402
32,244,0.900000,6ecf6a6a,"Correlation",5,0.800540
32,244,0.900000,6ecf6a6a,"Correlation",6,0.811489
32,244,0.900000,6ecf6a6a,"Correlation",7,0.790844
32,244,0.900000,6ecf6a6a,"Correlation",8,0.799680
32,244,0.900000,6ecf6a6a,"Correlation",9,0.789196
32,244,0.900000,6ecf6a6a,"Correlation",10,0.789868
32,244,0.900000,6ecf6a6a,"Correlation",12,0.787691
32,244,0.900000,6ecf6a6a,"Correlation",14,0.779704
32,244,0.900000,6ecf6a6a,"Correlation",16,0.775754
32,244,0.900000,6ecf6a6a,"Correlation",19,0.765593
32,244,0.900000,6ecf6a6a,"Correlation",22,0.765140
32,244,0.900000,6ecf6a6a,"Correlation",25,0.756275
32,244,0.900000,6ecf6a6a,"Correlation",29,0.750759
32,244,0.900000,6ecf6a6a,"Correlation",33,0.743280
32,244,0.900000,6ecf6a6a,"Correlation",39,0.738101
32,244,0.900000,6ecf6a6a,"Correlation",44,0.732471
32,244,0.900000,6ecf6a6a,"Correlation",51,0.726330
32,244,0.900000,6ecf6a6a,"Correlation",59,0.719959
32,244,0.900000,6ecf6a6a,"Correlation",68,0.711929
32,244,0.900000,6ecf6a6a,"Correlation",79,0.706491
32,244,0.900000,6ecf6a6a,"Correlation",91,0.700192
32,244,0.900000,6ecf6a6a,"Correlation",104,0.692566
32,244,0.900000,6ecf6a6a,"Correlation",120,0.686300
32,244,0.900000,6ecf6a6a,"Correlation",138,0.677615
32,244,0.900000,6ecf6a6a,"Correlation",159,0.669628
32,244,0.900000,6ecf6a6a,"Correlation",184,0.659392
32,244,0.900000,6ecf6a6a,"Correlation",212,0.648690
32,244,0.900000,6ecf6a6a,"Correlation",244,0.641863
32,244,0.900000,6ecf6a6a,"Correlation",281,0.631493
32,244,0.900000,6ecf6a6a,"Correlation",323,0.621780
32,244,0.900000,6ecf6a6a,"Correlation",372,0.607532
32,244,0.900000,6ecf6a6a,"Correlation",429,0.594587
32,244,0.900000,6ecf6a6a,"Correlation",494,0.584106
32,244,0.900000,6ecf6a6a,"Correlation",568,0.573457
32,244,0.900000,6ecf6a6a,"Correlation",655,0.561544
32,244,0.900000,6ecf6a6a,"Correlation",754,0.547503
32,244,0.900000,6ecf6a6a,"Correlation",868,0.539333
32,244,0.900000,6ecf6a6a,"Correlation",1000,0.527111
32,281,0.900000,6ecf6a6a,"Correlation",1,0.837292
32,281,0.900000,6ecf6a6a,"Correlation",2,0.833548
32,281,0.900000,6ecf6a6a,"Correlation",3,0.816865
32,281,0.900000,6ecf6a6a,"Correlation",4,0.824251
32,281,0.900000,6ecf6a6a,"Correlation",5,0.799142
32,281,0.900000,6ecf6a6a,"Correlation",6,0.813869
32,281,0.900000,6ecf6a6a,"Correlation",7,0.793036
32,281,0.900000,6ecf6a6a,"Correlation",8,0.801360
32,281,0.900000,6ecf6a6a,"Correlation",9,0.789109
32,281,0.900000,6ecf6a6a,"Correlation",10,0.791899
32,281,0.900000,6ecf6a6a,"Correlation",12,0.790719
32,281,0.900000,6ecf6a6a,"Correlation",14,0.781488
32,281,0.900000,6ecf6a6a,"Correlation",16,0.778501
32,281,0.900000,6ecf6a6a,"Correlation",19,0.766968
32,281,0.900000,6ecf6a6a,"Correlation",22,0.764898
32,281,0.900000,6ecf6a6a,"Correlation",25,0.758068
32,281,0.900000,6ecf6a6a,"Correlation",29,0.752197
32,281,0.900000,6ecf6a6a,"Correlation",33,0.747265
32,281,0.900000,6ecf6a6a,"Correlation",39,0.741182
32,281,0.900000,6ecf6a6a,"Correlation",44,0.737793
32,281,0.900000,6ecf6a6a,"Correlation",51,0.731782
32,281,0.900000,6ecf6a6a,"Correlation",59,0.724801
32,281,0.900000,6ecf6a6a,"Correlation",68,0.720067
32,281,0.900000,6ecf6a6a,"Correlation",79,0.715303
32,281,0.900000,6ecf6a6a,"Correlation",91,0.705831
32,281,0.900000,6ecf6a6a,"Correlation",104,0.698771
32,281,0.900000,6ecf6a6a,"Correlation",120,0.692650
32,281,0.900000,6ecf6a6a,"Correlation",138,0.683602
32,281,0.900000,6ecf6a6a,"Correlation",159,0.674572
32,281,0.900000,6ecf6a6a,"Correlation",184,0.665057
32,281,0.900000,6ecf6a6a,"Correlation",212,0.657404
32,281,0.900000,6ecf6a6a,"Correlation",244,0.648839
32,281,0.900000,6ecf6a6a,"Correlation",281,0.639422
32,281,0.900000,6ecf6a6a,"Correlation",323,0.624143
32,281,0.900000,6ecf6a6a,"Correlation",372,0.616714
32,281,0.900000,6ecf6a6a,"Correlation",429,0.606076
32,281,0.900000,6ecf6a6a,"Correlation",494,0.593727
32,281,0.900000,6ecf6a6a,"Correlation",568,0.583435
32,281,0.900000,6ecf6a6a,"Correlation",655,0.572053
32,281,0.900000,6ecf6a6a,"Correlation",754,0.559681
32,281,0.900000,6ecf6a6a,"Correlation",868,0.551101
32,281,0.900000,6ecf6a6a,"Correlation",1000,0.537906
32,323,0.900000,6ecf6a6a,"Correlation",1,0.839605
32,323,0.900000,6ecf6a6a,"Correlation",2,0.834647
32,323,0.900000,6ecf6a6a,"Correlation",3,0.818278
32,323,0.900000,6ecf6a6a,"Correlation",4,0.826625
32,323,0.900000,6ecf6a6a,"Correlation",5,0.802676
32,323,0.900000,6ecf6a6a,"Correlation",6,0.817505
32,323,0.900000,6ecf6a6a,"Correlation",7,0.796334
32,323,0.900000,6ecf6a6a,"Correlation",8,0.803755
32,323,0.900000,6ecf6a6a,"Correlation",9,0.792294
32,323,0.900000,6ecf6a6a,"Correlation",10,0.793692
32,323,0.900000,6ecf6a6a,"Correlation",12,0.793489
32,323,0.900000,6ecf6a6a,"Correlation",14,0.782232
32,323,0.900000,6ecf6a6a,"Correlation",16,0.779085
32,323,0.900000,6ecf6a6a,"Correlation",19,0.769537
32,323,0.900000,6ecf6a6a,"Correlation",22,0.765887
32,323,0.900000,6ecf6a6a,"Correlation",25,0.758019
32,323,0.900000,6ecf6a6a,"Correlation",29,0.754383
32,323,0.900000,6ecf6a6a,"Correlation",33,0.751724
32,323,0.900000,6ecf6a6a,"Correlation",39,0.744074
32,323,0.900000,6ecf6a6a,"Correlation",44,0.739889
32,323,0.900000,6ecf6a6a,"Correlation",51,0.736421
32,323,0.900000,6ecf6a6a,"Correlation",59,0.727135
32,323,0.900000,6ecf6a6a,"Correlation",68,0.721677
32,323,0.900000,6ecf6a6a,"Correlation",79,0.715294
32,323,0.900000,6ecf6a6a,"Correlation",91,0.707825
32,323,0.900000,6ecf6a6a,"Correlation",104,0.703090
32,323,0.900000,6ecf6a6a,"Correlation",120,0.696080
32,323,0.900000,6ecf6a6a,"Correlation",138,0.688241
32,323,0.900000,6ecf6a6a,"Correlation",159,0.680068
32,323,0.900000,6ecf6a6a,"Correlation",184,0.674808
32,323,0.900000,6ecf6a6a,"Correlation",212,0.664650
32,323,0.900000,6ecf6a6a,"Correlation",244,0.655936
32,323,0.900000,6ecf6a6a,"Correlation",281,0.639599
32,323,0.900000,6ecf6a6a,"Correlation",323,0.635969
32,323,0.900000,6ecf6a6a,"Correlation",372,0.625735
32,323,0.900000,6ecf6a6a,"Correlation",429,0.616243
32,323,0.900000,6ecf6a6a,"Correlation",494,0.604600
32,323,0.900000,6ecf6a6a,"Correlation",568,0.593209
32,323,0.900000,6ecf6a6a,"Correlation",655,0.579453
32,323,0.900000,6ecf6a6a,"Correlation",754,0.571571
32,323,0.900000,6ecf6a6a,"Correlation",868,0.561550
32,323,0.900000,6ecf6a6a,"Correlation",1000,0.548372
32,372,0.900000,6ecf6a6a,"Correlation",1,0.836894
32,372,0.900000,6ecf6a6a,"Correlation",2,0.834063
32,372,0.900000,6ecf6a6a,"Correlation",3,0.818115
32,372,0.900000,6ecf6a6a,"Correlation",4,0.826393
32,372,0.900000,6ecf6a6a,"Correlation",5,0.801758
32,372,0.900000,6ecf6a6a,"Correlation",6,0.814441
32,372,0.900000,6ecf6a6a,"Correlation",7,0.794852
32,372,0.900000,6ecf6a6a,"Correlation",8,0.803162
32,372,0.900000,6ecf6a6a,"Correlation",9,0.791347
32,372,0.900000,6ecf6a6a,"Correlation",10,0.793701
32,372,0.900000,6ecf6a6a,"Correlation",12,0.792434
32,372,0.900000,6ecf6a6a,"Correlation",14,0.783351
32,372,0.900000,6ecf6a6a,"Correlation",16,0.778983
32,372,0.900000,6ecf6a6a,"Correlation",19,0.770275
32,372,0.900000,6ecf6a6a,"Correlation",22,0.766979
32,372,0.900000,6ecf6a6a,"Correlation",25,0.759914
32,372,0.900000,6ecf6a6a,"Correlation",29,0.756938
32,372,0.900000,6ecf6a6a,"Correlation",33,0.752148
32,372,0.900000,6ecf6a6a,"Correlation",39,0.747355
32,372,0.900000,6ecf6a6a,"Correlation",44,0.743966
32,372,0.900000,6ecf6a6a,"Correlation",51,0.735192
32,372,0.900000,6ecf6a6a,"Correlation",59,0.729123
32,372,0.900000,6ecf6a6a,"Correlation",68,0.722525
32,372,0.900000,6ecf6a6a,"Correlation",79,0.718483
32,372,0.900000,6ecf6a6a,"Correlation",91,0.713690
32,372,0.900000,6ecf6a6a,"Correlation",104,0.706020
32,372,0.900000,6ecf6a6a,"Correlation",120,0.698201
32,372,0.900000,6ecf6a6a,"Correlation",138,0.693290
32,372,0.900000,6ecf6a6a,"Correlation",159,0.686061
32,372,0.900000,6ecf6a6a,"Correlation",184,0.676612
32,372,0.900000,6ecf6a6a,"Correlation",212,0.668379
32,372,0.900000,6ecf6a6a,"Correlation",244,0.657212
32,372,0.900000,6ecf6a6a,"Correlation",281,0.649397
32,372,0.900000,6ecf6a6a,"Correlation",323,0.640131
32,372,0.900000,6ecf6a6a,"Correlation",372,0.630894
32,372,0.900000,6ecf6a6a,"Correlation",429,0.619152
32,372,0.900000,6ecf6a6a,"Correlation",494,0.610198
32,372,0.900000,6ecf6a6a,"Correlation",568,0.597374
32,372,0.900000,6ecf6a6a,"Correlation",655,0.586350
32,372,0.900000,6ecf6a6a,"Correlation",754,0.578291
32,372,0.900000,6ecf6a6a,"Correlation",868,0.566799
32,372,0.900000,6ecf6a6a,"Correlation",1000,0.552513
32,429,0.900000,6ecf6a6a,"Correlation",1,0.838890
32,429,0.900000,6ecf6a6a,"Correlation",2,0.835597
32,429,0.900000,6ecf6a6a,"Correlation",3,0.819045
32,429,0.900000,6ecf6a6a,"Correlation",4,0.826372
32,429,0.900000,6ecf6a6a,"Correlation",5,0.802560
32,429,0.900000,6ecf6a6a,"Correlation",6,0.816037
32,429,0.900000,6ecf6a6a,"Correlation",7,0.797189
32,429,0.900000,6ecf6a6a,"Correlation",8,0.805318
32,429,0.900000,6ecf6a6a,"Correlation",9,0.792783
32,429,0.900000,6ecf6a6a,"Correlation",10,0.795800
32,429,0.900000,6ecf6a6a,"Correlation",12,0.794753
32,429,0.900000,6ecf6a6a,"Correlation",14,0.784450
32,429,0.900000,6ecf6a6a,"Correlation",16,0.780471
32,429,0.900000,6ecf6a6a,"Correlation",19,0.769784
32,429,0.900000,6ecf6a6a,"Correlation",22,0.770996
32,429,0.900000,6ecf6a6a,"Correlation",25,0.763259
32,429,0.900000,6ecf6a6a,"Correlation",29,0.758684
32,429,0.900000,6ecf6a6a,"Correlation",33,0.757249
32,429,0.900000,6ecf6a6a,"Correlation",39,0.750038
32,429,0.900000,6ecf6a6a,"Correlation",44,0.746820
32,429,0.900000,6ecf6a6a,"Correlation",51,0.739118
32,429,0.900000,6ecf6a6a,"Correlation",59,0.735308
32,429,0.900000,6ecf6a6a,"Correlation",68,0.731268
32,429,0.900000,6ecf6a6a,"Correlation",79,0.723485
32,429,0.900000,6ecf6a6a,"Correlation",91,0.716762
32,429,0.900000,6ecf6a6a,"Correlation",104,0.711266
32,429,0.900000,6ecf6a6a,"Correlation",120,0.705659
32,429,0.900000,6ecf6a6a,"Correlation",138,0.699053
32,429,0.900000,6ecf6a6a,"Correlation",159,0.689691
32,429,0.900000,6ecf6a6a,"Correlation",184,0.676964
32,429,0.900000,6ecf6a6a,"Correlation",212,0.671064
32,429,0.900000,6ecf6a6a,"Correlation",244,0.662665
32,429,0.900000,6ecf6a6a,"Correlation",281,0.656576
32,429,0.900000,6ecf6a6a,"Correlation",323,0.647525
32,429,0.900000,6ecf6a6a,"Correlation",372,0.638649
32,429,0.900000,6ecf6a6a,"Correlation",429,0.629389
32,429,0.900000,6ecf6a6a,"Correlation",494,0.618150
32,429,0.900000,6ecf6a6a,"Correlation",568,0.605701
32,429,0.900000,6ecf6a6a,"Correlation",655,0.595360
32,429,0.900000,6ecf6a6a,"Correlation",754,0.587577
32,429,0.900000,6ecf6a6a,"Correlation",868,0.581133
32,429,0.900000,6ecf6a6a,"Correlation",1000,0.567787
32,494,0.900000,6ecf6a6a,"Correlation",1,0.837681
32,494,0.900000,6ecf6a6a,"Correlation",2,0.834043
32,494,0.900000,6ecf6a6a,"Correlation",3,0.818580
32,494,0.900000,6ecf6a6a,"Correlation",4,0.827346
32,494,0.900000,6ecf6a6a,"Correlation",5,0.803135
32,494,0.900000,6ecf6a6a,"Correlation",6,0.817360
32,494,0.900000,6ecf6a6a,"Correlation",7,0.795881
32,494,0.900000,6ecf6a6a,"Correlation",8,0.804281
32,494,0.900000,6ecf6a6a,"Correlation",9,0.792457
32,494,0.900000,6ecf6a6a,"Correlation",10,0.796052
32,494,0.900000,6ecf6a6a,"Correlation",12,0.795297
32,494,0.900000,6ecf6a6a,"Correlation",14,0.785999
32,494,0.900000,6ecf6a6a,"Correlation",16,0.781352
32,494,0.900000,6ecf6a6a,"Correlation",19,0.769624
32,494,0.900000,6ecf6a6a,"Correlation",22,0.768351
32,494,0.900000,6ecf6a6a,"Correlation",25,0.762024
32,494,0.900000,6ecf6a6a,"Correlation",29,0.759280
32,494,0.900000,6ecf6a6a,"Correlation",33,0.753680
32,494,0.900000,6ecf6a6a,"Correlation",39,0.747041
32,494,0.900000,6ecf6a6a,"Correlation",44,0.742304
32,494,0.900000,6ecf6a6a,"Correlation",51,0.739502
32,494,0.900000,6ecf6a6a,"Correlation",59,0.733675
32,494,0.900000,6ecf6a6a,"Correlation",68,0.732189
32,494,0.900000,6ecf6a6a,"Correlation",79,0.724580
32,494,0.900000,6ecf6a6a,"Correlation",91,0.716195
32,494,0.900000,6ecf6a6a,"Correlation",104,0.712603
32,494,0.900000,6ecf6a6a,"Correlation",120,0.702384
32,494,0.900000,6ecf6a6a,"Correlation",138,0.699158
32,494,0.900000,6ecf6a6a,"Correlation",159,0.691985
32,494,0.900000,6ecf6a6a,"Correlation",184,0.680897
32,494,0.900000,6ecf6a6a,"Correlation",212,0.677130
32,494,0.900000,6ecf6a6a,"Correlation",244,0.667829
32,494,0.900000,6ecf6a6a,"Correlation",281,0.659959
32,494,0.900000,6ecf6a6a,"Correlation",323,0.653236
32,494,0.900000,6ecf6a6a,"Correlation",372,0.644392
32,494,0.900000,6ecf6a6a,"Correlation",429,0.633092
32,494,0.900000,6ecf6a6a,"Correlation",494,0.621710
32,494,0.900000,6ecf6a6a,"Correlation",568,0.612203
32,494,0.900000,6ecf6a6a,"Correlation",655,0.604853
32,494,0.900000,6ecf6a6a,"Correlation",754,0.593933
32,494,0.900000,6ecf6a6a,"Correlation",868,0.584917
32,494,0.900000,6ecf6a6a,"Correlation",1000,0.573126
32,568,0.900000,6ecf6a6a,"Correlation",1,0.840533
32,568,0.900000,6ecf6a6a,"Correlation",2,0.837086
32,568,0.900000,6ecf6a6a,"Correlation",3,0.821632
32,568,0.900000,6ecf6a6a,"Correlation",4,0.830802
32,568,0.900000,6ecf6a6a,"Correlation",5,0.807963
32,568,0.900000,6ecf6a6a,"Correlation",6,0.821830
32,568,0.900000,6ecf6a6a,"Correlation",7,0.800668
32,568,0.900000,6ecf6a6a,"Correlation",8,0.808812
32,568,0.900000,6ecf6a6a,"Correlation",9,0.798389
32,568,0.900000,6ecf6a6a,"Correlation",10,0.800918
32,568,0.900000,6ecf6a6a,"Correlation",12,0.799627
32,568,0.900000,6ecf6a6a,"Correlation",14,0.789153
32,568,0.900000,6ecf6a6a,"Correlation",16,0.785368
32,568,0.900000,6ecf6a6a,"Correlation",19,0.776417
32,568,0.900000,6ecf6a6a,"Correlation",22,0.775013
32,568,0.900000,6ecf6a6a,"Correlation",25,0.765637
32,568,0.900000,6ecf6a6a,"Correlation",29,0.761332
32,568,0.900000,6ecf6a6a,"Correlation",33,0.753868
32,568,0.900000,6ecf6a6a,"Correlation",39,0.748680
32,568,0.900000,6ecf6a6a,"Correlation",44,0.744455
32,568,0.900000,6ecf6a6a,"Correlation",51,0.740179
32,568,0.900000,6ecf6a6a,"Correlation",59,0.735881
32,568,0.900000,6ecf6a6a,"Correlation",68,0.733640
32,568,0.900000,6ecf6a6a,"Correlation",79,0.726810
32,568,0.900000,6ecf6a6a,"Correlation",91,0.721404
32,568,0.900000,6ecf6a6a,"Correlation",104,0.713373
32,568,0.900000,6ecf6a6a,"Correlation",120,0.707613
32,568,0.900000,6ecf6a6a,"Correlation",138,0.704232
32,568,0.900000,6ecf6a6a,"Correlation",159,0.696330
32,568,0.900000,6ecf6a6a,"Correlation",184,0.693069
32,568,0.900000,6ecf6a6a,"Correlation",212,0.684541
32,568,0.900000,6ecf6a6a,"Correlation",244,0.676685
32,568,0.900000,6ecf6a6a,"Correlation",281,0.668841
32,568,0.900000,6ecf6a6a,"Correlation",323,0.658659
32,568,0.900000,6ecf6a6a,"Correlation",372,0.647714
32,568,0.900000,6ecf6a6a,"Correlation",429,0.637748
32,568,0.900000,6ecf6a6a,"Correlation",494,0.631272
32,568,0.900000,6ecf6a6a,"Correlation",568,0.623404
32,568,0.900000,6ecf6a6a,"Correlation",655,0.611909
32,568,0.900000,6ecf6a6a,"Correlation",754,0.604463
32,568,0.900000,6ecf6a6a,"Correlation",868,0.595299
32,568,0.900000,6ecf6a6a,"Correlation",1000,0.583211
32,655,0.900000,6ecf6a6a,"Correlation",1,0.839097
32,655,0.900000,6ecf6a6a,"Correlation",2,0.836333
32,655,0.900000,6ecf6a6a,"Correlation",3,0.819728
32,655,0.900000,6ecf6a6a,"Correlation",4,0.827247
32,655,0.900000,6ecf6a6a,"Correlation",5,0.803205
32,655,0.900000,6ecf6a6a,"Correlation",6,0.817508
32,655,0.900000,6ecf6a6a,"Correlation",7,0.795803
32,655,0.900000,6ecf6a6a,"Correlation",8,0.805307
32,655,0.900000,6ecf6a6a,"Correlation",9,0.794463
32,655,0.900000,6ecf6a6a,"Correlation",10,0.799110
32,655,0.900000,6ecf6a6a,"Correlation",12,0.796340
32,655,0.900000,6ecf6a6a,"Correlation",14,0.787109
32,655,0.900000,6ecf6a6a,"Correlation",16,0.783005
32,655,0.900000,6ecf6a6a,"Correlation",19,0.771284
32,655,0.900000,6ecf6a6a,"Correlation",22,0.772420
32,655,0.900000,6ecf6a6a,"Correlation",25,0.764765
32,655,0.900000,6ecf6a6a,"Correlation",29,0.760646
32,655,0.900000,6ecf6a6a,"Correlation",33,0.759013
32,655,0.900000,6ecf6a6a,"Correlation",39,0.752221
32,655,0.900000,6ecf6a6a,"Correlation",44,0.747916
32,655,0.900000,6ecf6a6a,"Correlation",51,0.744303
32,655,0.900000,6ecf6a6a,"Correlation",59,0.738307
32,655,0.900000,6ecf6a6a,"Correlation",68,0.733175
32,655,0.900000,6ecf6a6a,"Correlation",79,0.729158
32,655,0.900000,6ecf6a6a,"Correlation",91,0.725475
32,655,0.900000,6ecf6a6a,"Correlation",104,0.717306
32,655,0.900000,6ecf6a6a,"Correlation",120,0.712594
32,655,0.900000,6ecf6a6a,"Correlation",138,0.709656
32,655,0.900000,6ecf6a6a,"Correlation",159,0.702834
32,655,0.900000,6ecf6a6a,"Correlation",184,0.695307
32,655,0.900000,6ecf6a6a,"Correlation",212,0.686035
32,655,0.900000,6ecf6a6a,"Correlation",244,0.679196
32,655,0.900000,6ecf6a6a,"Correlation",281,0.672430
32,655,0.900000,6ecf6a6a,"Correlation",323,0.662397
32,655,0.900000,6ecf6a6a,"Correlation",372,0.654416
32,655,0.900000,6ecf6a6a,"Correlation",429,0.650068
32,655,0.900000,6ecf6a6a,"Correlation",494,0.643903
32,655,0.900000,6ecf6a6a,"Correlation",568,0.632222
32,655,0.900000,6ecf6a6a,"Correlation",655,0.625314
32,655,0.900000,6ecf6a6a,"Correlation",754,0.613194
32,655,0.900000,6ecf6a6a,"Correlation",868,0.602888
32,655,0.900000,6ecf6a6a,"Correlation",1000,0.594224
32,754,0.900000,6ecf6a6a,"Correlation",1,0.838516
32,754,0.900000,6ecf6a6a,"Correlation",2,0.834077
